6       3       2
1
171     The chain is now unlocked.
172     The chain is now locked.
173     There is nothing here to which the chain can be locked.
174     There is nothing here to eat.
175     Do you want the hint?
176     Do you need help getting out of the maze?
177     You can make the passages look less alike by dropping things.
178     Are you trying to explore beyond the Plover Room?
179     There is a draft coming through the cracks in the ceiling,
179     as if they lead up into some larger room.
180     Do you need help getting out of here?
181     Don't go west.  Try your luck with the other directions.
182     Gluttony is not one of the troll's vices.  Avarice, however, is.
183     Your lamp is getting dim.  You'd best start wrapping this up, unless
183     you can find some fresh batteries.  I seem to recall there's a vending
183     machine in the maze.  Bring some coins with you.
184     Your lamp has run out of power.
185     There's not much point in wandering around out here, and you can't
185     explore the cave without a lamp.  So let's just call it a day.
186     There are faint rustling noises from the darkness behind you.  As you
186     turn toward them, the beam of your lamp falls across a bearded pirate.
186     He is carrying a large chest.  "Shiver me timbers!", he cries, "I've
186     been spotted!  I'd best hie meself off to the maze to hide me chest!"
186     With that, he vanishes into the gloom.
187     Your lamp is getting dim.  You'd best replace those batteries.
188     Your lamp is now shining with renewed strength.
189     Your lamp is getting dim, and you haven't any more coins.  You'd
189     best start wrapping this up.
190     I'm afraid that the magazine is written in Dwarvish.  However, it
190     consists primarily of pictures and seems to be a travel brochure
190     of some sort.  Although you can't make out all of the destinations,
190     there are several shots of two women riding motorcycles around an
190     island resort, while other pictures seem to be from completely
190     different times.
191     "This is not the maze where the pirate leaves his treasure chest."
192     There is a message on the oyster which reads:  "As a Master
192     Adventurer, you are now permitted to save your games."
193     The cask is valueless by itself.  On the other hand, if you could
193     fill it with vintage wine. . .
194     It says the same thing it did before.
195     I'm afraid I don't understand.
196     "Congratulations on bringing light into the dark-room!"
197     You strike the mirror a resounding blow, whereupon it shatters into a
197     myriad tiny fragments.
198     You have taken the vase and hurled it delicately to the ground.
199     You prod the nearest dwarf, who wakes up grumpily, takes one look at
199     you, curses, and grabs for his axe.
200     Is this acceptable?
201     Use SAVE and RESTORE to save your game state.
202     You managed to climb about halfway up before losing your hold and
202     sliding back.
203     You were only a few yards from the top when you slipped and tumbled
203     all the way back down.
204     Ok, ok.  No need to be grabby.
205     Pulling an angry bear around is a good way to get your arm ripped off.
206     The sword is now very clean.
207     The sword is now covered with oil.
208     The handle is now too slippery to grasp.
209     It's not very safe to wear a sword without a scabbard.
210     You are already wearing it.
211     Do you want to extract the sword from the anvil?
212     If you could convince me of your royal blood, you might get somewhere.
213     Are you trying to go up the slide?
214     Perhaps you should look for a different way to get to the top
214     of the slide.
215     You grasp the sword's handle and pull, but the sword won't budge.
215     Do you want to try yanking it out?
216     A tiny water sprite runs out of the forest toward you.  When she
216     sees you, she utters the syllable "phuce" and disappears.
217     You can't swim.  You'd best go by boat.
218     The boat's oars were stolen by the dwarves to play bing-bong.
218     (That's dwarvish ping-pong -- with rocks!).  You have no way
218     to propel the boat.
219     You are still in the boat.  It is too heavy to carry.
220     You had better leave the boat first.
221     You are now sitting in a small boat.
222     You couldn't possibly cross this sea without a large ship.
223     The cliff is unscalable.
224     Your keys are all too large for the lock.
225     The wall is too smooth to climb.
226     The shelf is beyond your reach.
227     You are already wearing them.
228     You thought maybe these were peyote??  You feel a little dizzy,
228     but nothing happens.
229     You are growing taller, expanding like a telescope!  Just before
229     your head strikes the top of the chamber, the mysterious process
229     stops as suddenly as it began.
230     You are closing up like an accordion....shrinking..shrinking.  You
230     are now your normal size.
231     You have smashed your bottle all over the ground.
232     You are now too big to leave the way you came in.
233     This is obviously an elfin entrance and is much too small for
233     you to fit through.  I'd suggest you look elsewhere for advice.
233     Maybe you should go ask Alice.
234     The wrought-iron door is now locked.
235     The tiny door is now locked.
236     The wrought-iron door is now unlocked.
237     The tiny door is now unlocked.
238     You are blocked by a wall of solid rock.
239     >$<
240     The Wumpus looks at the food with distaste.  He looks at *YOU* with
240     relish!
241     You have jerked the cloak free of the rocks.  However, in doing
241     so you have caused a small rockslide, blocking the entrance
241     and making an unholy din.
242     The cloak is stuck tight under the rocks.  You'll probably have to
242     yank it out.
243     The Wumpus grabs the axe, stops and picks his teeth with it for a few
243     moments while looking thoughtfully at you.  When he finishes picking
243     his teeth, he eats the axe, belches noisily, and starts after
243     you again.
244     As the bridge disappears, the Wumpus scrambles frantically to reach
244     your side of the fissure.  He misses by inches, and with a horrible
244     shriek plunges to his death in the depths of the fissure!
245     You can't even hit a sleeping Wumpus!  The axe is now lying too near
245     the Wumpus for you to retrieve it.
246     The Wumpus is between you and the axe.  You can't reach it.
